"Date","Adobe","Amazon","AMD","Apple","CISCO","GE","Google","IBM","Intel","META","MSFT","NTFX","NVDIA","PLNTR","PayPal","Qual","SlsFrc","StarB","TESLA","Zoom"
2021-08-20,647.34,160,104.65,148.19,58.22,64.54,137.43,134.65,52.01,359.37,304.36,546.88,20.82,24.01,272.96,142.09,256.13,114.63,226.75,336.86
2021-08-19,637.66,159.39,103.7,146.7,57.27,64.14,135.68,133.59,52.44,355.12,296.77,543.71,19.8,24.16,270.58,140.61,253.07,114.32,224.49,332.38
2021-08-18,626.77,160.06,103.44,146.36,55.15,65.42,135.45,134.99,52.19,355.45,290.73,521.87,19.04,25.28,268.84,142.18,251.22,115.68,229.66,340.93
2021-08-17,635.01,162.1,107.56,150.19,56.01,65.56,136.66,137.85,52.69,358.45,293.08,518.91,19.46,23.97,271.1,144.41,246.99,116.57,221.9,345.54
2021-08-16,636.94,164.95,107.48,151.12,56.28,66.67,138.31,138.98,53.47,366.56,294.6,517.92,19.95,24.5,278.28,148.13,249.2,117.54,228.72,348.41
2021-08-13,637.31,164.7,110.55,149.1,56.47,67.69,137.73,138.58,53.49,363.18,292.85,515.92,20.19,24.9,274.91,148.64,251.56,116.76,239.06,355.24
2021-08-12,634.35,165.18,106.5,148.89,56.39,68.72,137.19,138.48,53.54,362.65,289.81,510.72,19.91,24.89,274.59,147.15,248.39,115.75,240.75,362.86
2021-08-11,626.03,164.61,107.68,145.86,55.86,68.41,136.28,137.57,54.14,359.96,286.95,512.4,19.7,22.35,276.41,146.68,242.28,116.5,235.94,358.56
2021-08-10,621.74,166.03,106.48,145.6,55.61,68.43,136.81,136.84,53.94,361.13,286.44,515.84,19.94,22.92,274.37,145.87,243.39,116.39,236.66,372.55
2021-08-09,629.22,167.09,107.58,146.09,55.47,66.91,136.91,136.72,54.05,361.61,288.33,519.97,20.3,22.93,278.15,146.92,249.32,117.94,237.92,383.34
2021-08-06,631.38,167.25,110.11,146.14,55.59,67.43,135.74,139.47,53.92,363.51,289.46,520.55,20.37,21.82,279.54,146.28,250.59,119.05,233.03,383.47
2021-08-05,632.08,168.8,112.35,147.06,55.76,66.46,136.25,138.19,53.89,362.97,289.52,524.89,20.64,22.52,280.67,146.83,250.56,119.03,238.21,398.68
2021-08-04,625.68,167.74,118.77,146.95,55.69,66.39,135.13,138.18,53.9,358.92,286.51,517.35,20.27,22.3,275.5,148.22,244.17,118.25,236.97,400.58
2021-08-03,621.28,168.31,112.56,147.36,56.25,66.49,135.63,139.45,54.06,351.24,287.12,510.82,19.82,22.24,273.5,147.95,241.13,119.13,236.58,374.88
2021-08-02,618.75,166.57,108.63,145.52,55.45,64.9,134.85,136.88,53.68,351.95,284.82,515.15,19.75,22.1,270.99,148.86,240.86,120.37,236.56,378.96
2021-07-30,621.63,166.38,106.19,145.86,55.37,66.83,134.73,136.44,53.72,356.3,284.91,517.57,19.5,21.71,275.53,149.8,241.93,121.43,229.07,378.1
2021-07-29,621.7,180,102.95,145.64,55.07,68.59,135.78,137.38,53.7,358.32,286.5,514.25,19.66,22.18,283.17,150.99,244.04,122.38,225.78,386.02
2021-07-28,620.92,181.52,97.93,144.98,54.77,67.76,136.09,137.22,53.07,373.28,286.22,519.3,19.5,22.56,301.98,142.44,243.96,122.41,215.66,369.49
2021-07-27,618.28,181.32,91.03,146.77,55.28,67.51,131.9,138.17,53.18,367.81,286.54,518.91,19.21,21.68,300.48,140.93,243.51,126.03,214.93,367.54
2021-07-26,620.8,184.99,91.82,148.99,55.47,66.68,134.04,138.19,54.31,372.46,289.05,516.49,19.29,22.13,306.8,143.5,247.6,126.06,219.21,373.14
2021-07-23,625.87,182.83,92.15,148.56,55.23,65.6,133.02,136.8,53,369.79,289.67,515.41,19.56,21.81,308.53,144.88,248.25,125.97,214.46,359.23
2021-07-22,623.68,181.9,91.21,146.8,54.54,65.54,128.42,136.19,55.96,351.19,286.14,511.77,19.59,22.07,303.69,142.44,248.28,122.63,216.42,361.39
2021-07-21,612.26,179.26,89.41,145.4,53.88,67.51,127.55,136.77,56.23,346.23,281.4,513.63,19.41,22.52,301.77,142.17,242.11,119.27,218.43,352.97
2021-07-20,608.72,178.66,87.11,146.15,53.58,65.54,126.21,135.48,55.24,341.66,279.32,531.05,18.61,22.18,298.07,139.55,240.11,117.42,220.17,355.81
2021-07-19,602.05,177.48,86.58,142.45,53.06,61.93,124.58,133.49,54.64,336.95,277.01,532.28,18.78,21.54,294.85,138.79,237.55,115.32,215.41,354.2
2021-07-16,606.1,178.68,85.89,146.39,53.7,64.77,126.97,134.44,54.97,341.16,280.75,530.31,18.16,21.37,294.63,139.71,238.43,118.73,214.74,361.97
2021-07-15,606.17,181.56,86.93,148.48,53.65,65.85,127.01,135.94,55.81,344.46,281.03,542.95,18.97,21.47,296.51,141.46,237.58,118.97,216.87,356.81
2021-07-14,608.83,184.08,89.05,149.15,54.09,66.11,128.24,135.33,56.52,347.63,282.51,547.95,19.84,21.56,300.75,143.75,242.43,119.8,217.79,360.61
2021-07-13,605.01,183.87,90.26,145.64,53.32,66.52,127.34,135.78,56.87,352.09,280.98,540.68,20.25,22.45,301.19,141.18,244.02,119.55,222.85,378.39
2021-07-12,600.2,185.93,90.81,144.5,53.23,67.66,126.98,136.4,56.73,353.16,277.32,537.31,20.51,22.95,302.97,142.47,242.91,118.46,228.57,379.12
2021-07-09,604.5,185.97,90.9,145.11,53.74,67.92,125.52,136.98,55.99,350.42,277.94,535.98,20.05,23.29,300.21,141.43,245.06,117.47,218.98,385.08
2021-07-08,605.95,186.57,89.74,143.24,53.26,66.42,125.04,136.22,55.39,345.65,277.42,530.76,19.9,23.08,295.05,138.29,245.8,115.99,217.6,386.01
2021-07-07,605.77,184.83,90.54,144.57,53.26,66.99,126.47,135.33,55.96,350.49,279.93,535.96,20.37,22.89,297.13,139.97,248.44,117.14,214.88,393.91
2021-07-06,596.9,183.79,94.47,142.02,52.98,66.68,126.19,134.33,56.09,352.78,277.66,541.64,20.7,24.68,292.64,141.19,250.25,115.73,219.86,401.12
2021-07-02,593.07,175.55,94.7,139.96,53.54,68.95,125.26,135.53,56.76,354.7,277.65,533.98,20.49,24.44,290.24,142.58,248.2,114.97,226.3,388.89
2021-07-01,584.73,171.65,93.31,137.27,53.44,69.57,122.44,142.13,56.01,354.39,271.6,533.54,20.21,24.72,289,140.8,244.98,113.41,225.97,386.48
2021-06-30,585.64,172.01,93.93,136.96,53,69.47,122.09,141.89,56.14,347.71,270.9,528.21,20,26.36,291.48,142.93,244.27,111.81,226.57,387.03
2021-06-29,590.75,172.41,89.52,136.33,52.91,67.56,122.27,140.88,56.75,351.89,271.4,533.5,20.03,26.63,292.76,142.62,245.81,112.27,226.92,394.73
2021-06-28,588.8,172.19,87.08,134.78,52.96,66.52,122.54,140.63,57.48,355.64,268.72,533.03,19.99,27.38,293.65,139.72,244.57,112.24,229.57,388.86
2021-06-25,579.66,170.07,85.62,133.11,53.06,67.92,122.51,142.13,55.91,341.37,265.02,527.07,19.03,26.78,289.6,137.65,241.87,113.04,223.96,372.47
2021-06-24,578.26,172.45,86.1,133.41,52.78,67.87,122.5,140.77,56.07,343.18,266.69,518.06,19.21,26.53,293.21,137.92,243.77,111.99,226.61,373.4
2021-06-23,574.23,175.19,83.82,133.7,52.76,66.83,122.13,139.97,55.26,340.59,265.28,512.74,19.06,26.27,288.12,135.52,241.84,111.56,218.86,376.92
2021-06-22,575.74,175.27,83.58,133.98,53.26,67.25,122.33,141.66,55.87,339.03,265.51,508.82,18.89,25.4,286.75,135.08,243.11,111.85,207.9,374.65
2021-06-21,567.35,172.7,82.59,132.3,53.18,68.07,121.81,141.94,55.87,332.29,262.63,497,18.43,25.42,283.1,133.96,244.48,110.97,206.94,369.25
2021-06-18,565.59,174.35,84.65,130.46,52.07,65.96,120.11,138.53,55.67,329.66,259.43,500.77,18.64,25.37,283.38,133,242.78,109.7,207.77,374.24
2021-06-17,551.36,174.46,84.56,131.79,53.13,67.09,121.74,140.93,57.18,336.51,260.9,498.34,18.66,25.45,278.11,135.35,244.43,111.39,205.53,372.95
2021-06-16,543.33,170.76,80.11,130.15,53.47,69.36,120.77,143.09,57.22,331.08,257.38,492.41,17.81,24.8,268.82,134.95,242.39,111.36,201.62,361.83
2021-06-15,548.46,169.16,80.47,129.64,53.79,69.88,121.42,144.57,57.99,336.75,258.36,491.9,17.79,24.41,271.89,135.58,242.58,111.89,199.79,359
2021-06-14,556.95,169.19,81.55,130.48,54.17,69.52,122.45,145.22,58.19,336.77,259.89,499.89,18.02,25,274.93,137.31,246.26,112.45,205.9,365.91
2021-06-11,541.26,167.34,81.31,127.35,54.77,70.65,121.51,146.43,57.85,331.26,257.89,488.77,17.83,24.67,271.45,134.62,240.31,112.56,203.3,366.4
2021-06-10,535.52,167.48,81.56,126.11,55.03,70.34,121.76,145.71,57.38,332.46,257.24,487.27,17.43,24.14,269.47,134.22,240.19,112.21,203.37,346.5
2021-06-09,514.68,164.06,79.96,127.13,54.02,70.86,120.4,145.83,57,330.25,253.59,485.81,17.36,24.17,263.6,132.89,236.09,111.39,199.59,333.63
2021-06-08,509.2,163.21,80.89,126.74,54.13,71.74,119.92,144.29,57,333.68,252.57,492.39,17.46,24.38,263.15,134.2,236.42,111.52,201.2,341.26
2021-06-07,509.47,159.9,81.35,125.9,53.92,71.79,120.12,143.27,57.09,336.58,253.81,494.66,17.62,24.46,260.6,133.32,238.14,111.33,201.71,342.66
2021-06-04,504.5,160.31,81.58,125.89,54.07,72.05,119.68,142.69,57.37,330.35,250.79,494.74,17.58,24.03,263.04,134.34,237.48,111.99,199.68,336
2021-06-03,493.14,159.35,80.28,123.54,53.33,72.72,117.38,140.88,56.24,326.04,245.71,489.43,16.97,23.63,257.79,131.78,230.84,111.12,190.95,319.01
2021-06-02,495.77,161.7,81.97,125.06,52.96,72.72,118.53,141.04,57.48,329.15,247.3,499.24,16.78,24.45,262.17,133.82,234.62,113,201.71,327.11
2021-06-01,495.91,160.93,80.81,124.28,52.62,73.03,119.06,139.56,56.89,329.13,247.4,499.08,16.26,23.06,259.27,133.94,236.2,113.34,207.97,327.72
2021-05-28,504.58,161.15,80.08,124.61,52.9,72.56,117.84,139.13,57.12,328.73,249.68,502.81,16.24,22.95,260.02,134.54,238.1,113.88,208.41,331.53
2021-05-27,498.28,161.51,78.42,125.28,52.92,74.06,118.13,139.2,57.73,332.75,249.31,503.86,15.49,22.7,259.47,133.64,225.83,113.51,210.28,326.43
2021-05-26,506.98,163.26,78.34,126.85,52.91,69.16,119.02,138.78,56.92,327.66,251.49,502.36,15.7,22.12,261.37,133.09,229.68,112.85,206.38,326.05
2021-05-25,505.08,162.95,77.86,126.9,53.31,67.71,118.14,139.18,56.87,327.79,251.72,501.34,15.65,21.48,258.65,133.75,227.71,112.63,201.56,321.28
2021-05-24,497.83,162.25,77.44,127.1,53.39,68.02,118.05,140.08,56.96,324.63,250.78,502.9,15.61,21.22,257.17,132.91,226.99,112.52,202.15,321.56
2021-05-21,488.07,160.15,77.17,125.43,52.43,68.28,114.71,140.09,56.08,316.23,245.17,497.89,14.99,20.75,250.69,131.46,222.58,110.92,193.63,316.4
2021-05-20,491.67,162.38,78.06,127.31,52.85,67.4,115.35,139.26,55.95,318.61,246.48,501.67,14.61,20.61,251.54,132.64,223.78,111.41,195.59,324.71
2021-05-19,480.47,161.59,76.23,124.69,52.47,67.56,113.58,138.59,55.36,313.59,243.12,487.7,14.07,20.67,244.63,130.66,221.34,109.67,187.82,310.46
2021-05-18,480.62,161.61,74.44,124.85,52.93,66.94,113.12,139.29,54.84,309.96,243.08,486.28,14.02,21.24,243.21,128.91,214.33,111.07,192.62,312.86
2021-05-17,482.74,163.52,74.65,126.27,52.94,67.87,114.45,140.45,55.33,315.46,245.18,488.94,14.17,20.46,244.36,129.8,215.06,110.98,192.28,308.93
2021-05-14,486.56,161.15,74.59,127.45,52.9,68.43,113.92,140.04,55.35,315.94,248.15,493.37,14.24,20.08,246.29,130.15,217.66,111.2,196.58,307.89
2021-05-13,474.16,158.07,73.09,124.97,52.49,66.94,111.45,139.54,54.01,305.26,243.03,486.66,13.67,18.37,240.8,127.11,211.86,110.49,190.56,290.16
2021-05-12,472.09,157.6,74.64,122.77,51.6,66.16,110.01,136.77,53.62,302.55,239,484.98,13.76,18.89,239.91,124.62,210.54,109.79,196.63,289.7
2021-05-11,485.19,161.2,76.83,125.91,52.83,67.56,113.5,139.59,55.04,306.53,246.23,495.08,14.31,20.21,248.6,128.37,215.56,113.55,205.73,300.25
2021-05-10,479.38,159.52,75.99,126.85,53.16,68.9,114.59,141.48,55.97,305.97,247.18,486.69,14.27,18.47,243.63,128.94,213.89,114.3,209.68,288.49
2021-05-07,488.73,164.58,78.81,130.21,53.43,68.64,117.6,140.79,57.67,319.08,252.46,503.84,14.81,19.75,253.36,137.85,216.5,114.34,224.12,295.24
2021-05-06,483.61,165.32,77.89,129.74,52.44,68.18,116.87,143.66,57.19,320.02,249.73,499.55,14.52,20.09,252.02,136,218.05,114.74,221.18,293.05
2021-05-05,486.69,163.53,77.83,128.1,51.13,68.18,115.74,140.56,56.85,315.02,246.47,496.08,14.46,21.15,247.4,134.65,215.4,113.48,223.65,297.59
2021-05-04,490.7,165.59,78.61,127.85,50.71,67.71,115.34,141.07,56.9,318.36,247.79,503.18,14.35,21.64,250.16,134.12,217.18,114.11,224.53,304.85
2021-05-03,503.46,169.32,78.55,132.54,51.17,69.42,117.15,140.1,57.26,322.58,251.86,509.11,14.84,22.3,259.09,137.43,223.76,115.72,228.3,313.92
2021-04-30,508.34,173.37,81.62,131.46,50.91,67.71,117.68,137.33,57.53,325.08,252.18,513.47,15.01,23.04,262.29,138.8,230.32,114.49,236.48,319.57
2021-04-29,516.09,173.57,83.91,133.48,51.46,68.18,119.64,139.61,58.28,329.51,252.51,509,15.32,23.37,267.85,142.68,234.36,114.63,225.67,321.1
2021-04-28,515.48,172.93,84.02,133.58,51.11,68.12,117.95,138.41,57.62,307.1,254.56,506.52,15.28,23.85,271.09,136.57,236.88,112.4,231.47,331.25
2021-04-27,517.32,170.87,85.21,134.39,51.37,69.62,114.55,137.45,57.97,303.57,261.97,505.55,15.38,23.88,268.82,138.01,234.21,116.15,234.91,333.49
2021-04-26,515.7,170.45,85.41,134.72,51.64,70.03,115.5,137.03,58.76,303.04,261.55,510.3,15.48,24.11,271.72,138.96,235.46,115.92,246.07,336.42
2021-04-23,515.84,167.04,82.76,134.32,51.91,69.93,115,137.86,59.24,301.13,261.15,505.55,15.27,23.41,266.03,135.43,233.51,117.56,243.13,336.88
2021-04-22,507.29,165.45,79.06,131.94,51.5,69.21,112.63,136.75,62.57,296.52,257.17,508.78,14.85,22.86,262.27,132.97,231.35,115.92,239.9,328.32
2021-04-21,512.34,168.1,81.61,133.5,51.93,68.9,113.92,138.94,63.7,301.47,260.58,508.9,15.36,22.63,264.89,136.19,230.56,116.74,248.04,322.76
2021-04-20,514.21,166.73,79.27,133.11,51.79,67.4,113.95,133.73,62.7,302.65,258.26,549.57,15.17,21.78,264.43,133.4,227.96,116.27,239.66,321.78
2021-04-19,516.17,168.6,81.11,134.84,52.85,69.47,114.49,128.85,63.63,302.24,258.74,554.44,15.36,21.94,267.91,135.25,230.5,117.6,238.21,324.33
2021-04-16,525.08,169.97,82.15,134.16,52.8,69.11,114.14,129.3,64.75,306.18,260.74,546.54,15.91,22.47,269.87,138.21,231.91,118.34,246.59,329.95
2021-04-15,523.25,168.95,83.01,134.5,51.64,69.93,114.26,128.33,65.02,307.82,259.5,549.22,16.14,23.15,274,137.84,233,116.66,246.28,332.38
2021-04-14,510.63,166.65,78.55,132.03,51.37,70.6,112.1,128.37,64.19,302.82,255.59,540.02,15.28,23.7,267.21,134.75,228.02,115.16,244.08,329.2
2021-04-13,514.86,170,80.19,134.43,51.66,69.36,112.72,126.97,65.22,309.76,258.49,553.73,15.68,25.42,275.43,137.3,232,115.36,254.11,342.75
2021-04-12,506.03,168.97,78.58,131.24,51.57,70.14,112.23,130.27,65.41,311.54,255.91,552.78,15.21,23.34,269.03,137.44,228.76,113.81,233.99,321.51
2021-04-09,504.04,168.61,82.76,133,52.09,70.19,113.53,131.37,68.26,312.46,255.85,555.31,14.4,24.04,266.77,140.57,231.28,113.18,225.67,322.65
2021-04-08,499.84,164.97,83.35,130.36,51.91,69.42,112.52,130.78,67.05,313.02,253.25,554.58,14.32,23.41,264.5,140.34,224.45,113.04,227.93,331.28
2021-04-07,493.41,163.97,82.2,127.9,51.77,69.11,111.95,130.6,66.25,313.09,249.9,546.99,14.14,22.9,255.6,139.43,220.79,113.19,223.66,323.08
2021-04-06,491.34,161.19,81.44,126.21,52.03,69.16,110.46,129.91,65.56,306.26,247.86,544.53,13.86,23.27,253.19,138.06,221.09,113.15,230.54,329.79
2021-04-05,491.62,161.34,81.43,125.9,52.41,69.47,110.95,131.57,66.54,308.91,249.07,540.67,13.99,23.44,251.02,140.33,220.29,111.02,230.35,323.96
2021-04-01,483.34,158.05,81.09,123,51.98,68.54,106.49,128.95,64.55,298.66,242.35,539.42,13.81,23.07,247.54,137.79,218.72,109.38,220.58,326.23
2021-03-31,475.37,154.7,78.5,122.15,51.71,67.76,103.13,128.98,64,294.53,235.77,521.66,13.35,23.29,242.84,132.59,211.87,109.27,222.64,321.29
2021-03-30,465.46,152.76,76,119.9,51.77,68.64,102.32,130.4,63.77,288,231.85,513.39,12.87,22.04,236.54,130.11,210,110.27,211.87,313.19
2021-03-29,469.32,153.79,77.14,121.39,52.52,66.83,102.29,131.5,64.5,290.82,235.24,513.95,12.95,21.73,235.67,131.27,210.77,109.13,203.76,308.39
2021-03-26,469.09,152.6,77.41,121.21,52.57,67.04,101.24,132,64.87,283.02,236.48,508.05,12.84,22.58,241.03,132.99,209.09,109.9,206.24,319.95
2021-03-25,450.99,152.31,76.22,120.59,50.51,66.32,101.62,128.8,62.02,278.74,232.34,502.86,12.54,22.58,234.24,127.28,205.44,107.35,213.46,314.85
2021-03-24,451.51,154.35,76.48,120.09,49.65,64.51,101.63,126.43,62.04,282.14,235.46,520.81,12.64,21.88,234.27,127.18,209.53,104.97,210.09,314.96
2021-03-23,460.2,156.88,78.38,122.54,50.01,65.34,102.07,126.27,63.48,290.63,237.58,535.09,13.07,23.26,243.77,132.52,215,106.25,220.72,339.76
2021-03-22,452.41,155.54,80.3,123.39,50.3,67.76,101.53,126.36,65.63,293.54,235.99,523.11,13.19,24.22,244.39,134.09,215.17,107.57,223.33,328.5
2021-03-19,441.5,153.75,79.06,119.99,48.98,68.23,101.35,124.76,63.76,290.11,230.35,512.18,12.85,24.32,241.28,131.02,212.2,106.34,218.29,326.26
2021-03-18,439.18,151.4,78.12,120.53,48.8,68.38,101.07,125.89,63.73,278.62,230.72,504.79,12.72,23.98,238.41,129.75,209.48,107.62,217.72,316.32
2021-03-17,451.01,156.79,82.63,124.76,49.42,70.24,104.11,124.89,65.78,284.01,237.04,524.44,13.34,25.21,251.47,133.92,213.12,110.46,233.94,336.65
2021-03-16,450.54,154.59,82.75,125.57,49.67,67.87,104.19,124.12,64.78,279.28,237.71,524.03,13.29,25.61,249.31,133.65,214.48,111.34,225.63,335.08
2021-03-15,447.59,154.08,82.5,123.99,49.41,68.9,102.72,124.45,63.79,273.75,234.81,520.25,13.19,26.79,249.98,131.64,212.8,108.9,235.98,350
2021-03-12,444.3,154.47,81.05,121.03,48.82,64.93,102.5,123.51,62.9,268.4,235.75,518.02,12.86,26.92,250.35,129.98,212.21,107.81,231.24,346.39
2021-03-11,451.06,155.68,81.23,121.96,48.8,63.33,105.03,123.06,63.31,273.88,237.13,523.06,12.99,26.73,253.83,131.74,215.95,107.32,233.2,355.17
2021-03-10,437.01,152.88,77.52,119.98,48.29,68.38,101.81,123.77,62.25,264.9,232.42,504.54,12.47,24.75,242.07,127.87,211.96,107.78,222.69,336.03
2021-03-09,439.18,153.14,78.53,121.09,47.89,72.25,102.02,120.19,62.67,265.74,233.78,506.44,12.52,24.26,241.76,129.11,211.53,106.55,224.53,342.11
2021-03-08,421.2,147.6,73.96,116.36,47.51,73.13,100.38,120.8,59.85,255.31,227.39,493.33,11.59,22.52,226.09,123.2,207.72,105.03,187.67,310.93
2021-03-05,440.83,150.02,78.52,121.42,46.25,70.19,104.85,118.89,60.74,264.28,231.6,516.39,12.46,23.95,239.05,129.75,210.76,105.2,199.32,337.43
2021-03-04,439.06,148.88,77.75,120.13,44.56,70.03,101.7,116.26,58.33,257.64,226.73,511.29,12.37,24.73,239.07,127.8,205.33,104.89,207.15,343.09
2021-03-03,448.45,150.25,80.86,122.06,45.13,69.36,100.57,118.43,59.9,255.41,227.56,520.7,12.8,23.59,255.06,131.66,206,106.22,217.73,341.57
2021-03-02,466.59,154.73,84.13,125.12,45.52,66.99,103.22,116.47,61.24,259,233.87,547.82,13.41,24.48,269.19,137.04,213.47,107.2,228.81,372.79
2021-03-01,469.57,157.31,86.39,127.79,45.92,67.66,103.48,116.87,62.88,264.91,236.94,550.64,13.84,24.81,273.63,139.49,217.54,106.87,239.48,409.66
2021-02-26,459.67,154.65,84.51,121.26,44.87,64.72,101.1,115.11,60.78,257.62,232.38,538.85,13.71,23.9,259.85,136.19,216.5,108.03,225.17,373.61
2021-02-25,459.16,152.86,82.42,120.99,45.52,65.85,100.8,118.54,60.4,254.69,228.99,546.7,13.31,23.96,253.94,135.53,231.08,103.47,227.41,364.73
2021-02-24,476.62,157.98,86.94,125.35,45.74,67.71,104.19,119.26,63.19,264.31,234.55,553.41,14.5,26.39,266.07,141.1,240.47,104.38,247.34,385.23
2021-02-23,467.8,159.73,84.74,125.86,45.51,64.98,103.01,116.84,61.12,265.86,233.27,546.15,14.14,26.75,265,137.12,235.64,101.37,232.95,388.16
2021-02-22,467.33,159.04,85.37,126,45.43,64.51,102.71,116.98,60.71,260.33,234.51,533.78,14.36,28,273.85,139.46,240.95,101.81,238.17,394.34
2021-02-19,479.12,162.5,89.58,129.87,45.68,62.03,104.44,115.17,63.01,261.56,240.97,540.22,14.93,29,286.92,144.94,246.56,103.37,260.43,417.26
2021-02-18,488.37,166.41,88.64,129.71,46.34,60.02,105.29,116.86,61.61,269.39,243.79,548.22,14.83,25.17,290.81,143.91,247.01,104.97,262.46,417.91
2021-02-17,491.23,165.43,89.94,130.84,46.25,61.21,105.93,116.12,61.85,273.57,244.2,551.34,14.91,27.08,297.2,144.75,247.66,104.44,266.05,429.42
2021-02-16,501.64,163.45,91.46,133.19,46.51,61.78,105.54,116.22,62.47,273.97,243.7,557.28,15.33,27.84,304.79,147.16,248.59,106.15,265.41,444.51
2021-02-12,498.84,163.89,93.77,135.37,47.29,60.54,104.75,116.92,61.81,270.5,244.99,556.52,14.96,31.91,298.37,147.98,240.37,105.3,272.04,433.11
2021-02-11,496.62,163.11,92.66,135.13,47.58,59.14,104.44,117.03,60.66,270.39,244.49,557.59,15.25,33.11,285.03,145.56,241.24,105.86,270.55,432.77
2021-02-10,492.67,164.33,92.35,135.39,47.24,58.84,104.32,118.32,58.86,271.87,242.82,563.59,14.76,35.7,283.18,145.5,236.72,105.87,268.27,431
2021-02-09,496.05,165.25,90.91,136.01,48.5,59.56,103.77,118.18,58.78,269.45,243.77,559.07,14.26,38.17,284.2,146.11,236.7,106.22,283.15,430.03
2021-02-08,493.76,166.15,91.47,136.91,48.94,59.92,104.23,119.64,59.16,266.58,242.47,547.92,14.44,36.05,282.17,147.38,238.93,106.26,287.81,410.81
2021-02-05,492.12,167.61,87.9,136.76,48.08,58.84,104.44,117.88,58.18,268.1,242.2,550.79,13.59,34.05,269.44,145.84,238.89,106.48,284.08,419.59
2021-02-04,489.38,166.55,87.84,137.39,47.25,59.09,102.68,117.14,58.79,266.49,242.01,552.16,13.66,32.05,270.43,147.97,237.98,103.64,283.33,389.98
2021-02-03,481.92,165.63,87.89,133.94,45.77,57.8,102.94,115.3,57.68,266.65,243,539.45,13.53,31.76,251.9,162.3,234.82,101.02,284.9,380.47
2021-02-02,484.93,169,88.86,134.99,45.83,58.01,95.96,115.61,58,267.08,239.51,548.16,13.56,31.02,249.1,164.78,234.2,101.65,290.93,391.84
2021-02-01,470,167.14,87.66,134.14,45.4,55.43,94.65,116.67,56.69,262.01,239.65,539.04,13.24,33.96,241.85,161.58,228.46,98.58,279.94,381.93
2021-01-29,458.77,160.31,85.64,131.96,44.58,55.12,91.37,115.29,55.51,258.33,231.96,532.39,12.99,35.18,234.31,156.28,225.56,96.81,264.51,372.07
2021-01-28,465.67,161.88,87.52,137.09,45.34,57.24,92.66,116.23,56.07,265,238.93,538.6,13.05,35.66,237.79,155.55,226.5,98.15,278.48,378.59
2021-01-27,460,161.63,88.84,142.06,45.7,58.73,90.95,118.54,53.59,272.14,232.9,523.28,12.92,39,229.94,153.67,224.78,97.87,288.05,370.74
2021-01-26,476.28,166.31,94.71,143.16,45.26,58.27,95.4,118.56,55.21,282.05,232.33,561.93,13.44,35.37,241,162.55,226.26,104.69,294.36,374.39
2021-01-25,473.44,164.7,94.13,142.92,45.03,56.72,94.71,114.77,55.44,278.01,229.53,556.78,13.65,36.23,247.75,164.4,225.92,103.45,293.6,391.83
2021-01-22,472.44,164.61,92.79,139.07,44.77,57.34,94.63,114.8,56.66,274.5,225.95,565.17,13.71,32.58,252,162.42,225.77,103.91,282.21,383.4
2021-01-21,472.02,165.35,91.53,136.87,45.11,57.13,94.21,127.42,62.46,272.87,224.97,579.84,13.87,25.98,248.64,164.75,222.17,104.58,281.66,382.81
2021-01-20,469.73,163.17,88.75,132.03,45.34,58.78,94,125.91,58.67,267.48,224.34,586.34,13.37,26.34,244.26,164.6,223.44,105.46,283.48,382.8
2021-01-19,456.5,156.04,89.45,127.83,45.19,58.99,89.22,124.88,57.99,261.1,216.44,501.77,13.03,26.62,247.25,163.77,216.76,102.54,281.52,393.87
2021-01-15,458.08,155.21,88.21,127.14,45.43,58.47,86.38,124.27,57.58,251.36,212.65,497.98,12.86,25.64,239.79,157.09,213.14,102.33,275.39,384.53
2021-01-14,463.27,156.37,90.79,128.91,45.15,60.18,86.55,124.83,59.25,245.64,213.02,500.86,13.2,24.92,242.06,160.85,215.6,101.82,281.67,383.24
2021-01-13,472.05,158.29,91.78,130.89,45.36,59.71,87.36,122.85,56.95,251.64,216.34,507.79,13.53,25.5,244.9,157.42,218.18,102.89,284.8,364.63
2021-01-12,471.65,156.04,95.36,128.8,45.79,60.8,86.87,125.06,53.24,251.09,214.93,494.25,13.48,26.18,237.64,154.45,215.52,102.82,283.15,356.81
2021-01-11,474.24,155.71,97.25,128.98,45.36,59.09,87.81,124.45,51.54,256.84,217.49,499.1,13.62,25.93,237.5,156.11,218.25,104.6,270.4,337.71
2021-01-08,485.1,159.14,94.58,132.05,45.06,58.53,89.89,124.41,51.65,267.57,219.62,510.4,13.28,25.2,242.46,156.64,222.04,105.67,293.34,349.61
